onset	duration	trial_type	value	sample
61.63	3.5	feet	1	6163
67.42	3.5	feet	1	6742
78.36	3.5	right_hand	2	7836
84.04	3.5	right_hand	2	8404
89.64	3.5	right_hand	2	8964
106.12	3.5	right_hand	2	10612
117.34	3.5	feet	1	11734
122.76	3.5	right_hand	2	12276
128.4	3.5	right_hand	2	12840
133.74	3.5	feet	1	13374
139.24	3.5	right_hand	2	13924
144.7	3.5	right_hand	2	14470
150.06	3.5	right_hand	2	15006
155.44	3.5	right_hand	2	15544
160.96	3.5	feet	1	16096
166.7	3.5	right_hand	2	16670
183.52	3.5	right_hand	2	18352
216.1	3.5	feet	1	21610
221.92	3.5	right_hand	2	22192
227.57	3.5	feet	1	22757
244.54	3.5	right_hand	2	24454
255.38	3.5	feet	1	25538
261.08	3.5	feet	1	26108
266.88	3.5	right_hand	2	26688
272.3	3.5	right_hand	2	27230
277.87	3.5	feet	1	27787
283.26	3.5	right_hand	2	28326
294.58	3.5	right_hand	2	29458
